url,price_in_rp,title,address,district,city,property_type,land_size_m2,building_size_m2,bedrooms,bathrooms,carports
https://www.rumah123.com/properti/semarang-tembalang/rumah-2-lantai-dekat-dengan-pusat-kota-semarang-perumahan-beranda-bali-kedungmundu-hos39082694/,980000000.0,Rumah 2 Lantai Dekat Dengan Pusat Kota Semarang Perumahan Beranda Bali Kedungmundu,"Tembalang, Semarang",Tembalang,Semarang,rumah,91.0,83.0,3.0,2.0,1.0
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-di-perumahan-beranda-bali-payon-amartha-harga-promo-free-ppn-975jt-hos39082697/,999000000.0,Rumah Di Perumahan Beranda Bali Payon Amartha Harga Promo Free Ppn 975jt,"Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,120.0,48.0,2.0,1.0,2.0
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-2-lantai-harga-terjangkau-dekat-citraland-bsb-city-semarang-hos39082746/,1100000000.0,Rumah 2 Lantai Harga Terjangkau Dekat Citraland Bsb City Semarang,"Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,139.0,95.0,3.0,3.0,1.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-di-cluster-taman-kayangan-bsb-mijen-all-in-5-juta-tanpa-dp-biaya-biaya-hos39082543/,355000000.0,Rumah Di Cluster Taman Kayangan Bsb Mijen All In 5 Juta Tanpa Dp & Biaya Biaya,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,60.0,23.0,1.0,1.0,2.0
https://www.rumah123.com/properti/semarang-semarang-barat/promo-rumah-all-in-10-juta-perumahan-beranda-bali-payon-amartha-ngaliyan-semarang-hos39084513/,1660000000.0,PROMO RUMAH ALL IN 10 JUTA - PERUMAHAN Beranda Bali Payon Amartha Ngaliyan SEMARANG,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,150.0,88.0,4.0,4.0,2.0
https://www.rumah123.com/properti/semarang-semarang-tengah/dijual-cepat-property-di-jl-cendrawasih-1-semarang-hos39751273/,10000000000.0,Dijual Cepat Property Di Jl Cendrawasih 1 Semarang,"Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,817.0,600.0,1.0,1.0,3.0
https://www.rumah123.com/properti/semarang-simpang-lima/dijual-cepat-bu-rumah-di-jl-singosari-semarang-hos19153534/,2750000000.0,Dijual Cepat Bu.. Rumah di Jl Singosari Semarang,"Simpang Lima, Semarang",Simpang Lima,Semarang,rumah,233.0,250.0,4.0,2.0,2.0
https://www.rumah123.com/properti/semarang-tlogosari/dijual-cepet-burumah-di-di-jl-tlogosari-raya-semarang-hos16985671/,1700000000.0,Dijual Cepet.... Bu...Rumah di di Jl Tlogosari Raya Semarang,"Tlogosari, Semarang",Tlogosari,Semarang,rumah,240.0,240.0,4.0,3.0,2.0
https://www.rumah123.com/properti/semarang-tembalang/dijual-rumah-dekat-ke-kampus-unimus-sendang-mulyo-tembalang-smg-hos17371254/,650000000.0,Dijual Rumah Dekat Ke Kampus Unimus Sendang Mulyo Tembalang Smg,"Tembalang, Semarang",Tembalang,Semarang,rumah,160.0,80.0,2.0,1.0,1.0
https://www.rumah123.com/properti/solo-colomadu/rumah-dijual-di-solo-colomadu-dekat-lapangan-baturan-hos41605148/,925000000.0,Rumah Dijual di Solo Colomadu Dekat Lapangan Baturan,"Colomadu, Solo",Colomadu,Solo,rumah,120.0,100.0,2.0,2.0,1.0
https://www.rumah123.com/properti/sukoharjo-baki/rumah-dijual-di-solo-baki-dekat-pakuwon-mall-hos41605162/,800000000.0,Rumah Dijual di Solo Baki Dekat Pakuwon Mall,"Baki, Sukoharjo",Baki,Sukoharjo,rumah,72.0,45.0,2.0,1.0,1.0
https://www.rumah123.com/properti/solo-colomadu/rumah-dijual-di-solo-colomadu-dekat-lapangan-baturan-hos41578140/,925000000.0,Rumah Dijual di Solo Colomadu Dekat Lapangan Baturan,"Colomadu, Solo",Colomadu,Solo,rumah,120.0,100.0,2.0,2.0,1.0
https://www.rumah123.com/properti/solo-colomadu/rumah-mewah-di-solo-barat-dekat-edupark-ums-solo-hos40491684/,10000000000.0,Rumah Mewah di Solo Barat Dekat Edupark UMS Solo,"Colomadu, Solo",Colomadu,Solo,rumah,1235.0,350.0,4.0,3.0,4.0
https://www.rumah123.com/properti/semarang-semarang-selatan/rumah-di-semarang-selatan-hos41583603/,2600000000.0,Rumah di Semarang Selatan,"Semarang Selatan, Semarang",Semarang Selatan,Semarang,rumah,266.0,154.0,4.0,3.0,2.0
https://www.rumah123.com/properti/semarang-bsb-city/new-type-delavera-citraland-bsb-city-free-ajbbphtb-hos40800447/,2000000000.0,New Type Delavera @Citraland Bsb City Free Ajb+Bphtb,"BSB City, Semarang",BSB City,Semarang,rumah,120.0,77.0,3.0,2.0,2.0
https://www.rumah123.com/properti/pemalang-pemalang/rumah-lama-di-tengah-kota-pemalang-jawa-tenga-hitung-tanah-hos40772849/,2500000000.0,Rumah Lama di Tengah Kota Pemalang Jawa Tenga Hitung Tanah,"Pemalang, Pemalang",Pemalang,Pemalang,rumah,395.0,300.0,6.0,4.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-solo-dijual-area-kadipiro-banjarsari-surakarta-hos41474317/,1900000000.0,"Rumah Solo Dijual Area Kadipiro, Banjarsari, Surakarta","Banjarsari, Solo",Banjarsari,Solo,rumah,350.0,182.0,3.0,3.0,
https://www.rumah123.com/properti/solo-solo-baru/jual-rumah-siap-huni-dekat-the-park-mall-di-solo-baru-hos39803386/,1400000000.0,"Rumah Solo Dijual Siap Huni Dekat The Park Mall di Solo Bar,","Solo Baru, Solo",Solo Baru,Solo,rumah,100.0,80.0,3.0,2.0,1.0
https://www.rumah123.com/properti/solo-solo-baru/rumah-solo-dijual-dekat-rs-indriati-solo-baru-hos41537647/,800000000.0,Rumah Solo Dijual Dekat Rs Indriati Solo Baru,"Solo Baru, Solo",Solo Baru,Solo,rumah,129.0,90.0,3.0,2.0,1.0
https://www.rumah123.com/properti/solo-solo-baru/jual-rumah-siap-huni-dekat-rs-indriati-di-solo-baru-hos39757363/,1750000000.0,Rumah Solo Dijual Siap Huni Dekat Rs Indriati di Solo Baru,"Solo Baru, Solo",Solo Baru,Solo,rumah,246.0,200.0,3.0,1.0,1.0
https://www.rumah123.com/properti/sukoharjo-baki/jual-rumah-minimalis-murah-area-baki-sukoharjo-hos40047021/,350000000.0,"Rumah Solo Dijual, Minimalis Murah Area Baki Sukoharjo","Baki, Sukoharjo",Baki,Sukoharjo,rumah,67.0,50.0,2.0,1.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/jual-rumah-cluster-mewah-2-lantai-di-solo-area-rumah-jokowi-hos39754416/,7000000000.0,"Rumah Solo Dijual, Cluster Mewah 2 Lantai di Solo Area Rumah Jokowi","Banjarsari, Solo",Banjarsari,Solo,rumah,295.0,400.0,6.0,6.0,2.0
https://www.rumah123.com/properti/solo-grogol/jual-rumah-2-lantai-dekat-pusat-bisnis-di-sukoharjo-hos39594448/,1900000000.0,"Rumah Solo Dijual, 2 Lantai Dekat Pusat Bisnis di Sukoharjo","Grogol, Solo",Grogol,Solo,rumah,368.0,353.0,5.0,3.0,2.0
https://www.rumah123.com/properti/solo-solo-baru/jual-rumah-dekat-rs-indriati-di-solo-baru-hos40004441/,1200000000.0,Rumah Solo Dijual Dekat Rs Indriati di Solo Baru,"Solo Baru, Solo",Solo Baru,Solo,rumah,128.0,104.0,2.0,3.0,1.0
https://www.rumah123.com/properti/sukoharjo-baki/jual-rumah-murah-di-baki-sukoharjo-dekat-luwes-gentan-hos39543892/,375000000.0,Rumah Solo Dijual Murah di Baki Sukoharjo Dekat Luwes Gentan,"Baki, Sukoharjo",Baki,Sukoharjo,rumah,90.0,90.0,3.0,1.0,1.0
https://www.rumah123.com/properti/solo-laweyan/rumah-dijual-di-solo-kota-dekat-solo-square-mall-hos40294003/,2600000000.0,Rumah Dijual di Solo Kota Dekat Solo Square Mall,"Laweyan, Solo",Laweyan,Solo,rumah,180.0,180.0,4.0,4.0,1.0
https://www.rumah123.com/properti/sukoharjo-kartasura/jual-rumah-mewah-siap-huni-di-kartasura-sukoharjo-hos40046915/,5700000000.0,"Rumah Mewah Solo Dijual, Siap Huni di Kartasura Sukoharjo","Kartasura, Sukoharjo",Kartasura,Sukoharjo,rumah,910.0,460.0,4.0,4.0,1.0
https://www.rumah123.com/properti/solo-gentan/rumah-solo-dijual-dekatluwes-gentan-sukoharjo-hos41434604/,5400000000.0,"Rumah Solo Dijual, Dekat Luwes Gentan, Sukoharjo","Gentan, Solo",Gentan,Solo,rumah,402.0,625.0,4.0,4.0,
https://www.rumah123.com/properti/sukoharjo-mojolaban/dijual-rumah-baru-harga-murah-dekat-uns-solo-hos40395945/,1020000000.0,"Dijual Rumah Baru Harga Murah Dekat Uns, Solo","Mojolaban, Sukoharjo",Mojolaban,Sukoharjo,rumah,84.0,95.0,3.0,3.0,1.0
https://www.rumah123.com/properti/solo-solo-baru/rumah-solo-dijual-modern-2-lantai-dekat-dr-oen-solo-baru-hos40294277/,2900000000.0,"Rumah Solo Dijual, Modern 2 Lantai Dekat Dr Oen Solo Baru","Solo Baru, Solo",Solo Baru,Solo,rumah,240.0,300.0,4.0,4.0,3.0
https://www.rumah123.com/properti/solo-laweyan/jual-rumah-dekat-solo-grand-mall-di-solo-kota-hos40086780/,4000000000.0,Rumah Solo Dijual Dekat Solo Grand Mall di Solo Kota,"Laweyan, Solo",Laweyan,Solo,rumah,406.0,300.0,6.0,5.0,4.0
https://www.rumah123.com/properti/sukoharjo-kartasura/jual-rumah-siap-huni-di-kartasura-dekat-rs-karima-hos39545178/,1100000000.0,"Rumah Solo Dijual, Siap Huni di Kartasura Dekat Rs Karima Utama","Kartasura, Sukoharjo",Kartasura,Sukoharjo,rumah,150.0,235.0,3.0,3.0,1.0
https://www.rumah123.com/properti/solo-solo-baru/dijual-rumah-murah-dekat-pusat-bisnis-solo-baru-siap-huni-hos40236686/,900000000.0,Rumah Solo Dijual Murah Dekat Pusat Bisnis Solo Baru Siap Huni,"Solo Baru, Solo",Solo Baru,Solo,rumah,104.0,104.0,3.0,2.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-solo-dijual-dekat-mall-solo-paragon-surakarta-hos41488297/,500000000.0,"Rumah Solo Dijual Dekat Mall Solo Paragon, Surakarta","Banjarsari, Solo",Banjarsari,Solo,rumah,76.0,100.0,4.0,1.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-solo-dijual-dekat-mall-solo-paragon-surakarta-hos41488156/,2500000000.0,"Rumah Solo Dijual Dekat Mall Solo Paragon, Surakarta","Banjarsari, Solo",Banjarsari,Solo,rumah,155.0,150.0,3.0,2.0,2.0
https://www.rumah123.com/properti/solo-colomadu/rumah-siap-pakai-dekat-de-tjolomadoe-hos40125217/,760000000.0,"Rumah Solo Dijual, Siap Pakai Dekat De Tjolomadoe","Colomadu, Solo",Colomadu,Solo,rumah,128.0,100.0,4.0,2.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-solo-dijual-dekat-pasar-gede-solo-hos41488180/,3500000000.0,Rumah Solo Dijual Dekat Pasar Gede Solo,"Banjarsari, Solo",Banjarsari,Solo,rumah,236.0,450.0,1.0,3.0,2.0
https://www.rumah123.com/properti/solo-banjarsari/dijual-rumah-mewah-area-stasiun-solo-balapan-hos39252556/,4400000000.0,Dijual Rumah Mewah di Solo Area Stasiun Solo Balapan,"Banjarsari, Solo",Banjarsari,Solo,rumah,363.0,363.0,5.0,6.0,2.0
