price_in_rp,city,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,garages,floors,rasio_tanah_bangunan,total_ruangan,city_encoded
590000000.0, Depok,2.0,1.0,70.0,48.0,1.0,0.0,1.0,1.4583333333333333,3.0,2
595000000.0, Depok,2.0,1.0,72.0,48.0,1.0,0.0,1.0,1.5,3.0,2
592000000.0, Depok,2.0,1.0,70.0,48.0,1.0,0.0,1.0,1.4583333333333333,3.0,2
550000000.0, Depok,2.0,1.0,72.0,50.0,1.0,1.0,1.0,1.44,3.0,2
680000000.0, Depok,2.0,1.0,70.0,45.0,1.0,1.0,1.0,1.5555555555555556,3.0,2
965000000.0, Depok,3.0,2.0,70.0,115.0,1.0,0.0,2.0,0.6086956521739131,5.0,2
870000000.0, Depok,3.0,1.0,131.0,140.0,0.0,1.0,1.0,0.9357142857142857,4.0,2
1260000000.0, Depok,3.0,2.0,164.0,95.0,1.0,0.0,1.0,1.7263157894736842,5.0,2
780000000.0, Depok,2.0,1.0,72.0,42.0,1.0,0.0,1.0,1.7142857142857142,3.0,2
900000000.0, Depok,3.0,1.0,81.0,81.0,0.0,1.0,1.0,1.0,4.0,2
780000000.0, Depok,2.0,1.0,72.0,42.0,1.0,1.0,1.0,1.7142857142857142,3.0,2
1020000000.0, Depok,2.0,2.0,84.0,40.0,1.0,1.0,1.0,2.1,4.0,2
900000000.0, Depok,3.0,1.0,81.0,81.0,1.0,1.0,1.0,1.0,4.0,2
1260000000.0, Depok,3.0,2.0,164.0,95.0,1.0,0.0,1.0,1.7263157894736842,5.0,2
780000000.0, Depok,2.0,1.0,72.0,42.0,1.0,0.0,1.0,1.7142857142857142,3.0,2
1020000000.0, Depok,2.0,2.0,84.0,40.0,1.0,0.0,1.0,2.1,4.0,2
1260000000.0, Depok,3.0,2.0,164.0,95.0,1.0,0.0,1.0,1.7263157894736842,5.0,2
1150000000.0, Depok,3.0,2.0,94.0,70.0,1.0,0.0,2.0,1.3428571428571427,5.0,2
500000000.0, Depok,2.0,1.0,75.0,50.0,1.0,1.0,1.0,1.5,3.0,2
870000000.0, Depok,3.0,1.0,131.0,140.0,0.0,1.0,1.0,0.9357142857142857,4.0,2
870000000.0, Depok,3.0,1.0,131.0,140.0,0.0,1.0,1.0,0.9357142857142857,4.0,2
960000000.0, Depok,2.0,1.0,108.0,90.0,1.0,0.0,1.0,1.2,3.0,2
870000000.0, Depok,3.0,1.0,131.0,140.0,1.0,1.0,1.0,0.9357142857142857,4.0,2
960000000.0, Depok,2.0,1.0,108.0,90.0,1.0,1.0,1.0,1.2,3.0,2
870000000.0, Depok,3.0,1.0,131.0,140.0,0.0,1.0,1.0,0.9357142857142857,4.0,2
960000000.0, Depok,2.0,1.0,108.0,90.0,1.0,0.0,1.0,1.2,3.0,2
1260000000.0, Depok,3.0,2.0,164.0,95.0,1.0,1.0,1.0,1.7263157894736842,5.0,2
630000000.0, Depok,3.0,1.0,72.0,52.0,1.0,1.0,2.0,1.3846153846153846,4.0,2
470000000.0, Depok,2.0,1.0,70.0,48.0,1.0,0.0,1.0,1.4583333333333333,3.0,2
484000000.0, Depok,2.0,1.0,72.0,45.0,1.0,0.0,1.0,1.6,3.0,2
785000000.0, Depok,3.0,2.0,84.0,70.0,1.0,0.0,2.0,1.2,5.0,2
1370000000.0, Depok,3.0,3.0,124.0,75.0,1.0,1.0,2.0,1.6533333333333333,6.0,2
3500000000.0, Depok,3.0,3.0,234.0,150.0,2.0,2.0,1.0,1.56,6.0,2
3500000000.0, Depok,3.0,3.0,234.0,150.0,2.0,2.0,1.0,1.56,6.0,2
1140000000.0, Depok,3.0,2.0,84.0,76.0,0.0,1.0,2.0,1.105263157894737,5.0,2
780000000.0, Depok,3.0,1.0,98.0,68.0,1.0,0.0,1.0,1.4411764705882353,4.0,2
1560000000.0, Depok,3.0,2.0,72.0,90.0,1.0,0.0,2.0,0.8,5.0,2
660000000.0, Depok,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,2
750000000.0, Depok,3.0,2.0,60.0,60.0,2.0,2.0,2.0,1.0,5.0,2
1560000000.0, Depok,3.0,2.0,72.0,90.0,1.0,0.0,2.0,0.8,5.0,2
780000000.0, Depok,3.0,1.0,98.0,68.0,1.0,0.0,1.0,1.4411764705882353,4.0,2
660000000.0, Depok,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,2
660000000.0, Depok,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,2
660000000.0, Depok,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,2
1020000000.0, Depok,2.0,1.0,86.0,50.0,0.0,1.0,1.0,1.72,3.0,2
1560000000.0, Depok,3.0,2.0,72.0,90.0,1.0,0.0,2.0,0.8,5.0,2
800000000.0, Depok,2.0,1.0,96.0,71.0,1.0,0.0,1.0,1.352112676056338,3.0,2
465000000.0, Depok,2.0,1.0,60.0,38.0,0.0,0.0,1.0,1.5789473684210527,3.0,2
800000000.0, Depok,2.0,1.0,96.0,71.0,1.0,0.0,1.0,1.352112676056338,3.0,2
660000000.0, Depok,2.0,1.0,72.0,72.0,1.0,0.0,1.0,1.0,3.0,2
1560000000.0, Depok,3.0,2.0,72.0,90.0,1.0,0.0,2.0,0.8,5.0,2
780000000.0, Depok,3.0,1.0,98.0,68.0,1.0,1.0,1.0,1.4411764705882353,4.0,2
800000000.0, Depok,2.0,1.0,96.0,71.0,1.0,0.0,1.0,1.352112676056338,3.0,2
464000000.0, Depok,2.0,1.0,60.0,38.0,1.0,1.0,1.0,1.5789473684210527,3.0,2
800000000.0, Depok,3.0,2.0,84.0,71.0,2.0,2.0,2.0,1.1830985915492958,5.0,2
999000000.0, Depok,3.0,2.0,89.0,80.0,2.0,2.0,2.0,1.1125,5.0,2
970000000.0, Depok,3.0,2.0,81.0,70.0,2.0,2.0,2.0,1.1571428571428573,5.0,2
580000000.0, Depok,3.0,2.0,60.0,54.0,2.0,2.0,2.0,1.1111111111111112,5.0,2
775000000.0, Depok,3.0,2.0,67.0,65.0,2.0,0.0,2.0,1.0307692307692307,5.0,2
70000000.0, Depok,2.0,2.0,78.0,45.0,1.0,1.0,1.0,1.7333333333333334,4.0,2
660000000.0, Depok,2.0,1.0,78.0,36.0,0.0,1.0,1.0,2.1666666666666665,3.0,2
725000000.0, Depok,3.0,2.0,66.0,56.0,2.0,2.0,2.0,1.1785714285714286,5.0,2
559000000.0, Depok,2.0,1.0,74.0,36.0,0.0,0.0,1.0,2.0555555555555554,3.0,2
995000000.0, Depok,3.0,3.0,95.0,100.0,2.0,2.0,2.0,0.95,6.0,2
725000000.0, Depok,3.0,2.0,66.0,56.0,2.0,0.0,2.0,1.1785714285714286,5.0,2
699000000.0, Depok,3.0,2.0,66.0,56.0,2.0,0.0,2.0,1.1785714285714286,5.0,2
1350000000.0, Depok,4.0,3.0,120.0,150.0,1.0,0.0,2.0,0.8,7.0,2
615000000.0, Depok,3.0,2.0,60.0,60.0,0.0,1.0,2.0,1.0,5.0,2
220000000.0, Depok,2.0,1.0,60.0,36.0,1.0,0.0,1.0,1.6666666666666667,3.0,2
500000000.0, Depok,2.0,1.0,60.0,38.0,0.0,0.0,1.0,1.5789473684210527,3.0,2
1100000000.0, Depok,3.0,3.0,96.0,75.0,1.0,0.0,2.0,1.28,6.0,2
1920000000.0, Depok,2.0,3.0,167.0,160.0,1.0,0.0,1.0,1.04375,5.0,2
2040000000.0, Depok,2.0,2.0,113.0,150.0,0.0,1.0,2.0,0.7533333333333333,4.0,2
1560000000.0, Depok,3.0,3.0,72.0,140.0,1.0,0.0,2.0,0.5142857142857142,6.0,2
1920000000.0, Depok,2.0,3.0,167.0,160.0,1.0,0.0,1.0,1.04375,5.0,2
1100000000.0, Depok,3.0,3.0,96.0,75.0,1.0,0.0,2.0,1.28,6.0,2
1100000000.0, Depok,3.0,3.0,96.0,75.0,1.0,0.0,2.0,1.28,6.0,2
1560000000.0, Depok,3.0,3.0,72.0,140.0,1.0,0.0,2.0,0.5142857142857142,6.0,2
1500000000.0, Depok,4.0,3.0,151.0,150.0,2.0,0.0,2.0,1.0066666666666666,7.0,2
1980000000.0, Depok,3.0,2.0,95.0,105.0,0.0,1.0,2.0,0.9047619047619048,5.0,2
699000000.0, Depok,3.0,2.0,42.0,66.0,0.0,1.0,2.0,0.6363636363636364,5.0,2
960000000.0, Depok,2.0,1.0,108.0,90.0,1.0,0.0,1.0,1.2,3.0,2
1100000000.0, Depok,3.0,3.0,96.0,75.0,1.0,0.0,2.0,1.28,6.0,2
1920000000.0, Depok,2.0,3.0,167.0,160.0,1.0,0.0,1.0,1.04375,5.0,2
2040000000.0, Depok,2.0,2.0,113.0,150.0,0.0,1.0,2.0,0.7533333333333333,4.0,2
1560000000.0, Depok,3.0,3.0,72.0,140.0,1.0,0.0,2.0,0.5142857142857142,6.0,2
1500000000.0, Depok,4.0,3.0,151.0,150.0,2.0,0.0,2.0,1.0066666666666666,7.0,2
2040000000.0, Depok,2.0,2.0,113.0,150.0,1.0,1.0,2.0,0.7533333333333333,4.0,2
1650000000.0, Depok,3.0,3.0,78.0,110.0,1.0,1.0,2.0,0.7090909090909091,6.0,2
1500000000.0, Depok,4.0,3.0,151.0,150.0,2.0,0.0,2.0,1.0066666666666666,7.0,2
1410000000.0, Depok,3.0,3.0,180.0,112.0,0.0,1.0,2.0,1.6071428571428572,6.0,2
1500000000.0, Depok,4.0,3.0,151.0,150.0,2.0,0.0,2.0,1.0066666666666666,7.0,2
1100000000.0, Depok,3.0,3.0,96.0,75.0,1.0,0.0,2.0,1.28,6.0,2
1410000000.0, Depok,3.0,3.0,112.0,180.0,1.0,1.0,2.0,0.6222222222222222,6.0,2
1410000000.0, Depok,3.0,3.0,112.0,180.0,0.0,1.0,2.0,0.6222222222222222,6.0,2
1920000000.0, Depok,2.0,3.0,167.0,160.0,1.0,0.0,1.0,1.04375,5.0,2
1560000000.0, Depok,3.0,3.0,72.0,140.0,1.0,0.0,2.0,0.5142857142857142,6.0,2
295000000.0, Depok,2.0,1.0,70.0,45.0,1.0,0.0,1.0,1.5555555555555556,3.0,2
1720000000.0, Depok,3.0,3.0,84.0,155.0,0.0,4.0,3.0,0.5419354838709678,6.0,2
1430000000.0, Depok,4.0,3.0,67.0,90.0,0.0,1.0,2.0,0.7444444444444445,7.0,2
2900000000.0, Depok,3.0,3.0,305.0,200.0,0.0,1.0,1.0,1.525,6.0,2
1500000000.0, Depok,3.0,3.0,164.0,104.0,0.0,1.0,2.0,1.5769230769230769,6.0,2
1020000000.0, Depok,2.0,1.0,86.0,50.0,0.0,1.0,1.0,1.72,3.0,2
1500000000.0, Depok,3.0,3.0,164.0,104.0,0.0,1.0,2.0,1.5769230769230769,6.0,2
900000000.0, Depok,3.0,2.0,119.0,90.0,0.0,1.0,1.0,1.3222222222222222,5.0,2
840000000.0, Depok,2.0,1.0,84.0,48.0,1.0,0.0,1.0,1.75,3.0,2
840000000.0, Depok,2.0,1.0,84.0,48.0,1.0,0.0,1.0,1.75,3.0,2
800000000.0, Depok,2.0,1.0,96.0,71.0,1.0,0.0,1.0,1.352112676056338,3.0,2
1020000000.0, Depok,2.0,1.0,86.0,50.0,1.0,1.0,1.0,1.72,3.0,2
945000000.0, Depok,2.0,1.0,105.0,60.0,0.0,1.0,1.0,1.75,3.0,2
1020000000.0, Depok,3.0,2.0,120.0,140.0,1.0,1.0,1.0,0.8571428571428571,5.0,2
945000000.0, Depok,2.0,1.0,105.0,60.0,0.0,1.0,1.0,1.75,3.0,2
1500000000.0, Depok,3.0,3.0,164.0,104.0,0.0,1.0,2.0,1.5769230769230769,6.0,2
897000000.0, Depok,3.0,2.0,90.0,70.0,1.0,1.0,2.0,1.2857142857142858,5.0,2
900000000.0, Depok,3.0,2.0,119.0,90.0,1.0,1.0,1.0,1.3222222222222222,5.0,2
1200000000.0, Depok,2.0,2.0,90.0,135.0,1.0,0.0,2.0,0.6666666666666666,4.0,2
840000000.0, Depok,2.0,1.0,84.0,48.0,1.0,0.0,1.0,1.75,3.0,2
1200000000.0, Depok,2.0,3.0,98.0,78.0,0.0,1.0,2.0,1.2564102564102564,5.0,2
1020000000.0, Depok,3.0,2.0,120.0,140.0,1.0,1.0,1.0,0.8571428571428571,5.0,2
1500000000.0, Depok,3.0,3.0,164.0,104.0,1.0,1.0,2.0,1.5769230769230769,6.0,2
1300000000.0, Depok,3.0,3.0,220.0,180.0,2.0,0.0,1.0,1.2222222222222223,6.0,2
1000000000.0, Depok,3.0,2.0,140.0,140.0,0.0,2.0,2.0,1.0,5.0,2
1850000000.0, Depok,4.0,3.0,160.0,230.0,1.0,1.0,2.0,0.6956521739130435,7.0,2
1080000000.0, Depok,2.0,1.0,90.0,70.0,1.0,0.0,2.0,1.2857142857142858,3.0,2
2280000000.0, Depok,3.0,4.0,180.0,200.0,1.0,1.0,2.0,0.9,7.0,2
900000000.0, Depok,3.0,2.0,119.0,90.0,0.0,1.0,1.0,1.3222222222222222,5.0,2
900000000.0, Depok,3.0,2.0,119.0,90.0,1.0,1.0,1.0,1.3222222222222222,5.0,2
870000000.0, Depok,3.0,2.0,71.0,61.0,2.0,2.0,2.0,1.1639344262295082,5.0,2
1080000000.0, Depok,2.0,1.0,90.0,70.0,1.0,1.0,2.0,1.2857142857142858,3.0,2
1080000000.0, Depok,2.0,1.0,90.0,70.0,1.0,1.0,2.0,1.2857142857142858,3.0,2
2280000000.0, Depok,3.0,4.0,180.0,200.0,1.0,1.0,2.0,0.9,7.0,2
1560000000.0, Depok,3.0,3.0,115.0,145.0,1.0,0.0,2.0,0.7931034482758621,6.0,2
900000000.0, Depok,2.0,2.0,90.0,45.0,1.0,0.0,1.0,2.0,4.0,2
1800000000.0, Depok,3.0,3.0,106.0,150.0,1.0,0.0,2.0,0.7066666666666667,6.0,2
1800000000.0, Depok,3.0,3.0,106.0,150.0,0.0,1.0,2.0,0.7066666666666667,6.0,2
1800000000.0, Depok,3.0,3.0,106.0,150.0,1.0,0.0,2.0,0.7066666666666667,6.0,2
1800000000.0, Depok,3.0,3.0,106.0,150.0,0.0,1.0,2.0,0.7066666666666667,6.0,2
2040000000.0, Depok,3.0,3.0,150.0,115.0,1.0,0.0,1.0,1.3043478260869565,6.0,2
4200000000.0, Depok,3.0,4.0,194.0,120.0,1.0,0.0,2.0,1.6166666666666667,7.0,2
658000000.0, Depok,2.0,2.0,55.0,55.0,1.0,0.0,2.0,1.0,4.0,2
2280000000.0, Depok,3.0,4.0,180.0,200.0,1.0,1.0,2.0,0.9,7.0,2
780000000.0, Depok,3.0,1.0,98.0,68.0,1.0,0.0,1.0,1.4411764705882353,4.0,2
1560000000.0, Depok,3.0,3.0,115.0,145.0,1.0,0.0,2.0,0.7931034482758621,6.0,2
900000000.0, Depok,2.0,2.0,90.0,45.0,1.0,0.0,1.0,2.0,4.0,2
1560000000.0, Depok,3.0,3.0,115.0,145.0,1.0,0.0,2.0,0.7931034482758621,6.0,2
900000000.0, Depok,2.0,2.0,90.0,45.0,1.0,0.0,1.0,2.0,4.0,2
2040000000.0, Depok,3.0,3.0,150.0,115.0,1.0,0.0,1.0,1.3043478260869565,6.0,2
900000000.0, Depok,2.0,2.0,90.0,45.0,1.0,0.0,1.0,2.0,4.0,2
2280000000.0, Depok,3.0,4.0,180.0,200.0,1.0,1.0,2.0,0.9,7.0,2
1560000000.0, Depok,3.0,3.0,115.0,145.0,1.0,0.0,2.0,0.7931034482758621,6.0,2
4200000000.0, Depok,3.0,4.0,194.0,120.0,1.0,1.0,2.0,1.6166666666666667,7.0,2
800000000.0, Depok,3.0,2.0,70.0,68.0,2.0,2.0,2.0,1.0294117647058822,5.0,2
556000000.0, Depok,2.0,2.0,55.0,55.0,0.0,0.0,1.0,1.0,4.0,2
651000000.0, Depok,2.0,2.0,54.0,55.0,2.0,0.0,2.0,0.9818181818181818,4.0,2
995000000.0, Depok,3.0,2.0,72.0,70.0,1.0,1.0,2.0,1.0285714285714285,5.0,2
1200000000.0, Depok,3.0,3.0,120.0,100.0,0.0,1.0,2.0,1.2,6.0,2
1200000000.0, Depok,3.0,3.0,120.0,100.0,0.0,1.0,2.0,1.2,6.0,2
1100000000.0, Depok,3.0,4.0,72.0,105.0,1.0,1.0,2.0,0.6857142857142857,7.0,2
485000000.0, Depok,2.0,1.0,84.0,55.0,1.0,0.0,1.0,1.5272727272727273,3.0,2
1400000000.0, Depok,3.0,2.0,78.0,120.0,0.0,1.0,2.0,0.65,5.0,2
1980000000.0, Depok,3.0,2.0,95.0,105.0,0.0,1.0,2.0,0.9047619047619048,5.0,2
1650000000.0, Depok,3.0,3.0,78.0,110.0,1.0,0.0,2.0,0.7090909090909091,6.0,2
1680000000.0, Depok,3.0,2.0,152.0,88.0,1.0,0.0,1.0,1.7272727272727273,5.0,2
750000000.0, Depok,1.0,1.0,72.0,43.0,1.0,0.0,1.0,1.6744186046511629,2.0,2
950000000.0, Depok,2.0,2.0,85.0,100.0,1.0,0.0,2.0,0.85,4.0,2
6500000000.0, Depok,5.0,5.0,468.0,400.0,2.0,2.0,2.0,1.17,10.0,2
1400000000.0, Depok,3.0,2.0,78.0,120.0,0.0,1.0,2.0,0.65,5.0,2
1150000000.0, Depok,3.0,3.0,72.0,110.0,1.0,1.0,1.0,0.6545454545454545,6.0,2
960000000.0, Depok,2.0,1.0,90.0,60.0,1.0,0.0,1.0,1.5,3.0,2
1400000000.0, Depok,3.0,2.0,78.0,120.0,0.0,1.0,2.0,0.65,5.0,2
1980000000.0, Depok,3.0,2.0,95.0,105.0,0.0,1.0,2.0,0.9047619047619048,5.0,2
2520000000.0, Depok,4.0,3.0,150.0,200.0,0.0,1.0,2.0,0.75,7.0,2
1560000000.0, Depok,3.0,2.0,109.0,90.0,0.0,2.0,2.0,1.211111111111111,5.0,2
1500000000.0, Depok,4.0,3.0,151.0,150.0,2.0,0.0,2.0,1.0066666666666666,7.0,2
1920000000.0, Depok,2.0,3.0,167.0,160.0,1.0,0.0,1.0,1.04375,5.0,2
1560000000.0, Depok,3.0,3.0,72.0,140.0,1.0,0.0,2.0,0.5142857142857142,6.0,2
1400000000.0, Depok,3.0,2.0,78.0,120.0,1.0,1.0,2.0,0.65,5.0,2
2520000000.0, Depok,4.0,3.0,150.0,200.0,1.0,1.0,2.0,0.75,7.0,2
2520000000.0, Depok,4.0,3.0,132.0,125.0,1.0,1.0,2.0,1.056,7.0,2
1980000000.0, Depok,3.0,2.0,95.0,105.0,1.0,1.0,2.0,0.9047619047619048,5.0,2
2640000000.0, Depok,4.0,4.0,110.0,140.0,1.0,1.0,2.0,0.7857142857142857,8.0,2
2040000000.0, Depok,2.0,2.0,113.0,150.0,1.0,1.0,2.0,0.7533333333333333,4.0,2
1650000000.0, Depok,3.0,3.0,78.0,110.0,1.0,1.0,2.0,0.7090909090909091,6.0,2
1410000000.0, Depok,3.0,3.0,180.0,112.0,1.0,1.0,2.0,1.6071428571428572,6.0,2
1200000000.0, Depok,2.0,2.0,120.0,77.0,1.0,0.0,2.0,1.5584415584415585,4.0,2
1650000000.0, Depok,4.0,3.0,140.0,200.0,0.0,2.0,2.0,0.7,7.0,2
1900000000.0, Depok,3.0,3.0,120.0,180.0,1.0,0.0,2.0,0.6666666666666666,6.0,2
2200000000.0, Depok,3.0,3.0,118.0,160.0,2.0,0.0,2.0,0.7375,6.0,2
2700000000.0, Depok,3.0,2.0,108.0,112.0,0.0,0.0,2.0,0.9642857142857143,5.0,2
2550000000.0, Depok,3.0,3.0,120.0,158.0,1.0,0.0,2.0,0.759493670886076,6.0,2
1480000000.0, Depok,3.0,2.0,60.0,73.0,2.0,2.0,2.0,0.821917808219178,5.0,2
5700000000.0, Depok,4.0,4.0,246.0,320.0,2.0,1.0,2.0,0.76875,8.0,2
3500000000.0, Depok,4.0,4.0,200.0,365.0,1.0,1.0,2.0,0.547945205479452,8.0,2
1570000000.0, Depok,3.0,1.0,112.0,56.0,1.0,0.0,1.0,2.0,4.0,2
970000000.0, Depok,3.0,2.0,70.0,115.0,1.0,0.0,2.0,0.6086956521739131,5.0,2
1950000000.0, Depok,4.0,2.0,120.0,180.0,1.0,0.0,2.0,0.6666666666666666,6.0,2
3000000000.0, Depok,3.0,3.0,250.0,225.0,1.0,1.0,2.0,1.1111111111111112,6.0,2
4000000000.0, Depok,5.0,4.0,425.0,237.0,3.0,1.0,2.0,1.7932489451476794,9.0,2
750000000.0, Depok,4.0,2.0,170.0,200.0,1.0,2.0,2.0,0.85,6.0,2
800000000.0, Depok,3.0,3.0,65.0,78.0,1.0,0.0,2.0,0.8333333333333334,6.0,2
2500000000.0, Depok,3.0,3.0,120.0,178.0,2.0,0.0,2.0,0.6741573033707865,6.0,2
890000000.0, Depok,3.0,3.0,101.0,78.0,1.0,1.0,2.0,1.294871794871795,6.0,2
2200000000.0, Depok,4.0,3.0,118.0,160.0,2.0,0.0,2.0,0.7375,7.0,2
4200000000.0, Depok,3.0,3.0,234.0,400.0,1.0,1.0,2.0,0.585,6.0,2
4000000000.0, Depok,2.0,2.0,158.0,145.0,2.0,0.0,2.0,1.089655172413793,4.0,2
3500000000.0, Depok,6.0,4.0,321.0,500.0,1.0,1.0,2.0,0.642,10.0,2
6850000000.0, Depok,3.0,3.0,500.0,460.0,4.0,0.0,2.0,1.0869565217391304,6.0,2
3950000000.0, Depok,3.0,3.0,300.0,250.0,1.0,0.0,2.0,1.2,6.0,2
1900000000.0, Depok,3.0,3.0,150.0,220.0,2.0,0.0,2.0,0.6818181818181818,6.0,2
6200000000.0, Depok,4.0,3.0,710.0,388.0,2.0,2.0,2.0,1.8298969072164948,7.0,2
5800000000.0, Depok,4.0,3.0,540.0,350.0,2.0,2.0,1.0,1.542857142857143,7.0,2
4500000000.0, Depok,4.0,3.0,387.0,175.0,0.0,2.0,1.0,2.2114285714285713,7.0,2
1090000000.0, Depok,3.0,4.0,72.0,110.0,1.0,1.0,2.0,0.6545454545454545,7.0,2
680000000.0, Depok,2.0,2.0,60.0,70.0,1.0,1.0,2.0,0.8571428571428571,4.0,2
2750000000.0, Depok,3.0,3.0,187.0,200.0,2.0,0.0,2.0,0.935,6.0,2
1650000000.0, Depok,3.0,3.0,78.0,110.0,0.0,0.0,2.0,0.7090909090909091,6.0,2
2280000000.0, Depok,2.0,2.0,120.0,83.0,0.0,1.0,2.0,1.4457831325301205,4.0,2
1500000000.0, Depok,3.0,3.0,120.0,140.0,1.0,1.0,2.0,0.8571428571428571,6.0,2
1650000000.0, Depok,2.0,2.0,108.0,150.0,2.0,0.0,2.0,0.72,4.0,2
1200000000.0, Depok,2.0,2.0,132.0,90.0,1.0,1.0,1.0,1.4666666666666666,4.0,2
1350000000.0, Depok,3.0,3.0,80.0,138.0,2.0,0.0,2.0,0.5797101449275363,6.0,2
525000000.0, Depok,2.0,1.0,75.0,36.0,1.0,1.0,1.0,2.0833333333333335,3.0,2
2130000000.0, Depok,3.0,2.0,120.0,91.0,0.0,2.0,2.0,1.3186813186813187,5.0,2
1450000000.0, Depok,2.0,2.0,56.0,93.0,0.0,1.0,2.0,0.6021505376344086,4.0,2
1480000000.0, Depok,3.0,2.0,62.0,73.0,0.0,1.0,2.0,0.8493150684931506,5.0,2
1590000000.0, Depok,3.0,3.0,71.0,84.0,0.0,1.0,2.0,0.8452380952380952,6.0,2
1170000000.0, Depok,3.0,2.0,93.0,88.0,2.0,0.0,2.0,1.0568181818181819,5.0,2
2520000000.0, Depok,4.0,3.0,150.0,200.0,0.0,1.0,2.0,0.75,7.0,2
4300000000.0, Depok,4.0,4.0,390.0,300.0,2.0,2.0,2.0,1.3,8.0,2
1170000000.0, Depok,3.0,2.0,93.0,88.0,2.0,0.0,2.0,1.0568181818181819,5.0,2
400000000.0, Depok,2.0,1.0,68.0,40.0,1.0,0.0,1.0,1.7,3.0,2
1560000000.0, Depok,3.0,2.0,109.0,90.0,0.0,2.0,2.0,1.211111111111111,5.0,2
750000000.0, Depok,1.0,1.0,72.0,43.0,1.0,0.0,1.0,1.6744186046511629,2.0,2
660000000.0, Depok,2.0,1.0,82.0,50.0,1.0,0.0,1.0,1.64,3.0,2
960000000.0, Depok,2.0,1.0,108.0,90.0,1.0,1.0,1.0,1.2,3.0,2
660000000.0, Depok,2.0,1.0,82.0,50.0,1.0,0.0,1.0,1.64,3.0,2
1200000000.0, Depok,2.0,1.0,120.0,45.0,1.0,0.0,1.0,2.6666666666666665,3.0,2
1560000000.0, Depok,3.0,2.0,109.0,90.0,0.0,2.0,2.0,1.211111111111111,5.0,2
793000000.0, Depok,3.0,2.0,72.0,90.0,1.0,1.0,2.0,0.8,5.0,2
1560000000.0, Depok,3.0,2.0,109.0,90.0,2.0,0.0,2.0,1.211111111111111,5.0,2
484000000.0, Depok,2.0,1.0,66.0,42.0,1.0,1.0,1.0,1.5714285714285714,3.0,2
300000000.0, Depok,2.0,1.0,60.0,40.0,1.0,1.0,1.0,1.5,3.0,2
750000000.0, Depok,1.0,1.0,72.0,43.0,1.0,0.0,1.0,1.6744186046511629,2.0,2
235000000.0, Depok,2.0,1.0,50.0,36.0,0.0,1.0,1.0,1.3888888888888888,3.0,2
1320000000.0, Depok,3.0,2.0,90.0,160.0,1.0,0.0,2.0,0.5625,5.0,2
660000000.0, Depok,2.0,1.0,82.0,50.0,1.0,0.0,1.0,1.64,3.0,2
900000000.0, Depok,3.0,1.0,81.0,81.0,0.0,1.0,1.0,1.0,4.0,2
1260000000.0, Depok,3.0,2.0,164.0,95.0,1.0,1.0,1.0,1.7263157894736842,5.0,2
1320000000.0, Depok,3.0,2.0,90.0,160.0,1.0,0.0,2.0,0.5625,5.0,2
750000000.0, Depok,1.0,1.0,72.0,43.0,1.0,0.0,1.0,1.6744186046511629,2.0,2
780000000.0, Depok,2.0,1.0,72.0,42.0,1.0,1.0,1.0,1.7142857142857142,3.0,2
1200000000.0, Depok,3.0,3.0,120.0,100.0,1.0,1.0,2.0,1.2,6.0,2
750000000.0, Depok,1.0,1.0,72.0,43.0,1.0,0.0,1.0,1.6744186046511629,2.0,2
660000000.0, Depok,2.0,1.0,82.0,50.0,1.0,0.0,1.0,1.64,3.0,2
1200000000.0, Depok,3.0,3.0,120.0,100.0,1.0,1.0,2.0,1.2,6.0,2
1020000000.0, Depok,2.0,2.0,84.0,40.0,1.0,1.0,1.0,2.1,4.0,2
1560000000.0, Depok,3.0,2.0,109.0,90.0,2.0,2.0,2.0,1.211111111111111,5.0,2
901000000.0, Depok,3.0,3.0,101.0,78.0,1.0,1.0,2.0,1.294871794871795,6.0,2
901000000.0, Depok,3.0,3.0,101.0,91.0,1.0,1.0,2.0,1.10989010989011,6.0,2
1110000000.0, Depok,4.0,3.0,91.0,101.0,2.0,2.0,2.0,0.900990099009901,7.0,2
485000000.0, Depok,2.0,1.0,60.0,45.0,1.0,0.0,1.0,1.3333333333333333,3.0,2
4000000000.0, Depok,4.0,3.0,600.0,300.0,2.0,2.0,2.0,2.0,7.0,2
1200000000.0, Depok,2.0,2.0,84.0,75.0,0.0,2.0,2.0,1.12,4.0,2
800000000.0, Depok,3.0,2.0,68.0,56.0,2.0,2.0,2.0,1.2142857142857142,5.0,2
750000000.0, Depok,3.0,2.0,70.0,69.0,2.0,2.0,2.0,1.0144927536231885,5.0,2
600000000.0, Depok,2.0,1.0,68.0,38.0,1.0,1.0,1.0,1.7894736842105263,3.0,2
650000000.0, Depok,3.0,1.0,72.0,52.0,1.0,1.0,2.0,1.3846153846153846,4.0,2
917000000.0, Depok,2.0,1.0,84.0,45.0,1.0,0.0,1.0,1.8666666666666667,3.0,2
950000000.0, Depok,4.0,2.0,70.0,118.0,1.0,0.0,2.0,0.5932203389830508,6.0,2
